1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
70 0 9 0.0295085 23.6327 0.841436 0 43.7458 0 0.690282 3.54594e-05 44.3619 0.0296259 0.0288852 19.8854 3.74729 2.9998
71 0 9 0.0292764 22.9802 0.762053 0 65.921 0 0.587924 3.17568e-05 73.6557 0.028652 0.0312763 17.5121 5.46806 2.9998
72 0 10 0.0329335 23.0563 0.694522 0 63.2815 0 0.585932 2.88906e-05 67.5148 0.0353929 0.0273421 16.0131 7.0432 2.9998
73 0 10 0.0200665 25.5949 0.735871 0 63.3628 0 0.570841 2.21318e-05 64.5126 0.0212644 0.016729 18.8346 6.76037 2.9998
74 0 10 0.02849 29.7692 0.681565 0 56.3853 0 0.564871 1.88178e-05 61.6928 0.0287078 0.0280238 20.2897 9.47958 2.9998
75 0 10 0.0242576 23.2771 0.759957 0 88.6448 0 0.569896 2.18018e-05 89.669 0.0234123 0.0269338 17.6896 5.58751 2.9998
76 0 10 0.0297682 22.1713 0.70924 0 100.764 0 0.545662 1.54777e-05 102.37 0.0309879 0.0267932 15.7248 6.44653 2.9998
77 0 10 0.0254189 27.9779 0.667267 0 83.004 0 0.568757 1.60454e-05 85.3298 0.0265842 0.0230821 18.6687 9.30916 2.9998
78 0 10 0.0319129 29.895 0.650179 0.00108642 65.1813 0 0.54487 0.000915091 66.5605 0.0346555 0.0268153 19.4371 10.4579 2.99961
79 0 10 0.0291096 28.1555 0.643206 0 71.4071 0 0.547516 1.15428e-05 77.2433 0.0295412 0.0283317 18.1098 10.0457 2.9998
80 0 10 0.0286112 28.6864 0.643885 0 81.0277 0 0.533022 1.13174e-05 85.1678 0.0296317 0.0267659 18.4708 10.2157 2.9998
-1 2 788 0.0276908 2849.88 0.580038 0.00016121 5434.94 3.43752 0.508848 0.0028713 5555.62 0.0281885 0.0270035 1653.04 1196.84 2.99953
1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
2 0 10 -nan 0 -nan 0 117.559 0 -nan inf 0 -nan -nan 0 0 2.9998
3 0 10 0.0081 3.66882 1 0 117.559 0 0.444444 0.0368553 41.1997 0.0081 -nan 3.66882 0 2.9998
4 0 10 0.00768206 12.7785 0.836352 0 117.559 0 0.521883 0.0296197 46.9632 0.00775877 0.00729 10.6873 2.09117 2.9998
5 0 10 0.00726287 30.3436 0.8296 0 100.335 0 0.553006 0.033593 31.2437 0.00737724 0.00670605 25.1731 5.17055 2.9998
6 0 10 0.0081 51.1736 0.685687 0 93.6433 0 0.537368 0.0114681 76.4977 0.0081 0.0081 35.0891 16.0845 2.9998
7 0 10 0.00901569 64.4327 0.701268 0 145.285 0 0.496512 0.00852524 169.566 0.00952862 0.00781159 45.1846 19.2481 2.9998
8 0 10 0.0138416 73.0516 0.801034 0 133.532 0 0.527962 0.00984216 103.551 0.0138416 0.0138416 58.5168 14.5348 2.9998
9 0 10 0.00721469 68.297 0.694313 0 116.827 0 0.530585 0.00768105 108.926 0.00815459 0.00507988 47.4195 20.8775 2.9998
10 0 10 0.0115836 46.7983 0.674465 0 114.144 0 0.479696 0.00540784 151.829 0.0114726 0.0118136 31.5638 15.2345 2.9998
11 0 10 0.00820291 50.3246 0.697252 0 102.728 0 0.516973 0.00566482 117.807 0.00850931 0.00749727 35.0889 15.2356 2.9998
12 0 10 0.0189595 53.2886 0.672462 0 87.5518 0 0.545259 0.00564054 92.397 0.0189595 0.0189595 35.8346 17.4541 2.9998
13 0 10 0.010675 46.1924 0.6561 0 99.5835 0 0.494051 0.00440338 111.802 0.0121478 0.00786513 30.3068 15.8856 2.9998
14 0 10 0.013427 43.0185 0.660989 0 122.698 0 0.480334 0.00413443 156.194 0.0146638 0.0110154 28.4347 14.5838 2.9998
15 0 10 0.015092 53.7203 0.651939 0 101.29 0 0.543021 0.00446573 94.7011 0.0172354 0.0110774 35.0223 18.698 2.9998
16 0 10 0.0138957 58.5769 0.623957 0 81.0706 0 0.566615 0.00361087 82.1774 0.0161691 0.0101235 36.5494 22.0274 2.9998
17 0 10 0.010911 22.2135 0.658731 0 69.7227 0 0.41479 0.00325992 78.5377 0.0136086 0.00570397 14.6327 7.58076 2.9998
18 0 10 0.019147 27.3117 0.643338 0 67.5714 0 0.461205 0.00327814 81.0712 0.02046 0.0167786 17.5707 9.74103 2.9998
19 0 10 0.0151735 38.7959 0.643456 0 54.3401 0 0.432033 0.00275105 62.522 0.0147165 0.0159983 24.9634 13.8324 2.9998
20 0 10 0.0215572 33.9069 0.627446 0 64.8128 0 0.501298 0.00243765 95.8703 0.0224181 0.0201072 21.2747 12.6322 2.9998
21 0 10 0.0240722 38.5391 0.571263 0 61.3268 0 0.46257 0.00232995 78.3926 0.0222407 0.0265126 22.016 16.5231 2.9998
22 0 10 0.0185335 43.9122 0.678228 0 57.4096 0 0.461853 0.0021934 55.8399 0.0171 0.021555 29.7825 14.1297 2.9998
23 0 10 0.0249224 45.5338 0.595314 0 57.1402 0 0.542744 0.00201529 94.4399 0.0248827 0.0249807 27.1069 18.4269 2.9998
24 0 10 0.0219335 46.8988 0.619997 0 49.6984 0 0.562632 0.00213298 52.9605 0.0234109 0.0195229 29.0771 17.8217 2.9998
25 0 10 0.0218076 35.156 0.543656 0.000687789 40.7006 0 0.51692 0.00268837 46.8339 0.0223481 0.0211638 19.1128 16.0432 2.99969
26 0 10 0.0362721 27.9179 0.5894 0 37.5148 0 0.512118 0.00172066 60.496 0.0343566 0.0390218 16.4548 11.4631 2.9998
27 0 10 0.0330469 30.0419 0.610842 0.00113065 28.4518 0 0.534488 0.0029708 19.7434 0.0325654 0.0338027 18.3509 11.6911 2.9996
28 2 10 0.0221525 7.5979 0.484141 0.0015734 24.5893 1.57276 0.460283 0.00624679 23.4765 0.0210221 0.0232133 3.67845 3.91945 2.99947
29 0 8 0.0447844 11.2797 0.47786 0.00101315 20.9733 0 0.574918 0.00227582 25.8569 0.0274316 0.0606657 5.3901 5.88955 2.99963
30 1 8 0.0348682 7.70494 0.534912 0 20.6655 0.72402 0.464712 0.00102191 20.284 0.0394225 0.02963 4.12146 3.58347 2.9998
31 0 7 0.0225357 9.18358 0.552603 0 21.8552 0 0.501666 0.000851941 23.7762 0.0177301 0.0284714 5.07487 4.10871 2.9998
32 0 7 0.0252445 8.88997 0.489772 0 17.8227 0 0.521311 0.000698335 12.8125 0.0201263 0.0301575 4.35406 4.53591 2.9998
33 0 7 0.0397087 7.49763 0.526694 0.000241541 14.3094 0 0.454046 0.000735232 20.9189 0.0398978 0.0394983 3.94896 3.54867 2.99977
34 0 7 0.0238146 5.13286 0.537767 0.00112509 30.887 0 0.525343 0.00496389 3.99266 0.0168245 0.0319468 2.76028 2.37258 2.9996
35 1 9 0.023535 1.7901 0.576365 0 28.8612 0.161205 0.524249 0.000883803 13.8922 0.0245314 0.0221794 1.03175 0.758349 2.9998
36 0 8 0.0404897 2.99435 0.585557 2.36941e-05 32.226 0 0.534513 0.00149921 7.32488 0.0432255 0.0366243 1.75336 1.24099 2.9998
37 0 9 0.0222855 1.86384 0.630895 0.00194782 23.7993 0 0.585456 0.00470333 4.42629 0.0202993 0.0256805 1.17589 0.687953 2.99934
38 0 9 0.0422745 3.01788 0.51847 0 25.4726 0 0.637111 0.000435105 21.1435 0.0227502 0.0632966 1.56468 1.4532 2.9998
39 1 9 0.0390378 2.61812 0.560474 0 24.8874 0.137128 0.656911 0.000765253 6.74578 0.0421806 0.0350302 1.46739 1.15073 2.9998
40 0 8 0.0326856 3.15121 0.591443 0 23.3943 0 0.673283 0.000336161 18.7719 0.0316139 0.0342371 1.86376 1.28745 2.9998
41 0 8 0.0364627 3.41523 0.623026 0 29.0977 0 0.564306 0.000421827 17.9718 0.0396305 0.0312272 2.12778 1.28745 2.9998
42 0 9 0.0395345 0.847341 0.668859 0 27.0211 0 0.564518 0.000491231 12.1358 0.0471397 0.0241731 0.566752 0.280589 2.9998
43 0 9 0.0270771 0.798297 0.461939 0 26.8817 0 0.61271 0.000368405 16.6286 0.0333306 0.0217083 0.368765 0.429532 2.9998
44 0 9 0.0361008 4.51269 0.873075 0 18.6933 0 0.515383 0.00147619 1.84872 0.0369785 0.0300635 3.93992 0.572771 2.9998
45 0 9 0.0314413 1.21799 0.541039 0 35.8664 0 0.576519 0.00031096 18.6968 0.0343739 0.0279843 0.658977 0.559008 2.9998
46 0 10 0.0158175 0.963953 0.58354 0 31.8083 0 0.576678 0.000920241 3.45228 0.0148208 0.0172141 0.562505 0.401448 2.9998
47 0 10 0.0267668 1.74151 0.610258 0 27.5973 0 0.546232 0.000574683 4.59952 0.0288725 0.0234696 1.06277 0.678738 2.9998
48 0 10 0.0224161 2.21019 0.647064 0 26.2674 0 0.558438 0.000408225 6.1182 0.0231205 0.0211247 1.43013 0.780054 2.9998
49 0 10 0.0267184 3.58568 0.689698 0 23.0189 0 0.714241 0.000203316 16.8877 0.0286522 0.0224202 2.47304 1.11264 2.9998
50 0 10 0.042742 3.31083 0.529327 4.40479e-06 18.1467 0 0.723188 0.0001809 13.1517 0.0452001 0.0399775 1.75251 1.55832 2.9998
51 0 10 0.030876 2.78804 0.60626 0 30.797 0 0.893352 0.000104704 38.5679 0.0321044 0.0289847 1.69028 1.09777 2.9998
52 0 10 0.0300679 3.55868 0.718127 0 29.8516 0 0.871428 0.000105263 34.3969 0.0327939 0.0231231 2.55558 1.0031 2.9998
53 0 10 0.0305587 14.1411 0.713727 0 52.7526 0 0.898245 0.00010632 62.5758 0.0387067 0.0102443 10.0929 4.04823 2.9998
54 0 10 0.00692667 12.4571 0.834276 0 61.2492 0 0.900545 8.29334e-05 67.409 0.00534748 0.0148765 10.3927 2.06445 2.9998
55 0 10 0.0224477 26.3973 0.859852 0 61.0211 0 0.866004 9.89691e-05 50.8622 0.0220892 0.0246471 22.6978 3.69953 2.9998
56 0 10 0.0126072 34.3161 0.891981 0 82.9868 0 0.89056 8.0763e-05 72.5395 0.0104492 0.0304276 30.6093 3.7068 2.9998
57 0 10 0.0173367 45.5987 0.841081 0 84.624 0 0.878846 8.9302e-05 69.2348 0.0151409 0.0289584 38.3522 7.2465 2.9998
58 0 10 0.0220703 40.4665 0.909323 0 68.6568 0 0.771719 0.0001009 36.7686 0.0209283 0.0335226 36.7971 3.66939 2.9998
59 0 10 0.0141614 28.3036 0.525884 0 80.6882 0 0.85954 5.94849e-05 93.6785 0.0188825 0.00892477 14.8844 13.4192 2.9998
60 0 10 0.032522 12.1813 0.762434 0 64.9544 0 0.905389 5.58398e-05 59.3949 0.0335652 0.0291739 9.28741 2.89386 2.9998
61 1 10 0.0192964 10.7464 0.723815 0 52.2155 0.1169 0.931856 5.23997e-05 52.6997 0.0193981 0.0190298 7.7784 2.968 2.9998
62 0 9 0.0355645 5.16837 0.749495 0 53.3892 0 0.915953 4.24289e-05 55.7171 0.0376257 0.0293978 3.87367 1.2947 2.9998
63 0 9 0.0200934 14.5106 0.86326 0 40.513 0 0.790825 4.64547e-05 38.9875 0.0181662 0.0322601 12.5264 1.98418 2.9998
64 0 9 0.0216168 18.7006 0.852933 0 36.8979 0 0.704445 3.82326e-05 42.6085 0.023469 0.0108746 15.9503 2.75024 2.9998
65 0 9 0.0327502 17.837 0.829012 0 37.8898 0 0.692934 3.87979e-05 52.2179 0.0334907 0.0291602 14.7871 3.04993 2.9998
66 1 9 0.0256777 17.2552 0.888196 0 46.7509 1.44333 0.733863 2.774e-05 63.1602 0.0250595 0.030589 15.326 1.92921 2.9998
67 0 8 0.0360298 18.1268 0.925617 0 47.0155 0 0.617587 2.78175e-05 66.6336 0.0363678 0.0318238 16.7785 1.34833 2.9998
68 0 9 0.0237603 21.0594 0.834228 0 40.7693 0 0.592449 3.26005e-05 42.9399 0.0241265 0.0219172 17.5683 3.49105 2.9998
69 0 9 0.0296775 23.2207 0.714903 0 58.0213 0 0.707672 2.27635e-05 90.1538 0.0313796 0.0254095 16.6005 6.62014 2.9998
70 0 9 0.0357495 24.841 0.717919 0 52.4437 0 0.705485 2.40182e-05 70.8111 0.0368639 0.0329133 17.8338 7.00717 2.9998
71 0 9 0.0257137 29.3416 0.810838 0 62.8327 0 0.628296 2.16895e-05 87.5819 0.0261982 0.0236366 23.7913 5.5503 2.9998
72 0 9 0.0321689 34.4716 0.767308 0 65.5415 0 0.497006 2.28112e-05 90.2857 0.0347764 0.0235704 26.4504 8.02126 2.9998
73 0 10 0.0309058 42.8635 0.664567 0 63.2154 0 0.527165 2.26536e-05 72.9723 0.0329703 0.0268157 28.4856 14.3778 2.9998
74 0 10 0.0237983 48.3566 0.738366 0 58.4217 0 0.466345 2.19779e-05 78.6446 0.0231158 0.0257243 35.7049 12.6517 2.9998
75 0 10 0.0438048 47.7306 0.74449 0 63.8211 0 0.488839 2.14897e-05 81.9901 0.0472347 0.033811 35.535 12.1956 2.9998
76 0 10 0.0340255 51.9313 0.708066 0.000783023 46.6976 0 0.531636 0.000130018 31.6293 0.0347585 0.0322476 36.7708 15.1605 2.99968
77 1 10 0.0325402 29.6795 0.624124 0 44.2222 1.82805 0.567285 2.75052e-05 62.0977 0.0312789 0.0346347 18.5237 11.1558 2.9998
78 0 9 0.0327007 27.444 0.689054 0 44.5386 0 0.537827 2.24626e-05 64.381 0.0318866 0.0345048 18.9104 8.53362 2.9998
79 0 9 0.0387045 29.3669 0.740783 0 43.8275 0 0.540942 2.18194e-05 62.355 0.0412426 0.0314511 21.7545 7.61239 2.9998
80 0 9 0.0286828 27.2104 0.664849 0 37.0173 0 0.541783 1.9997e-05 48.0032 0.0365127 0.0131505 18.0908 9.11959 2.9998
-1 8 754 0.0212331 1901.29 0.700793 5.34635e-05 4527.82 5.9834 0.595406 0.00465612 4267.77 0.0216037 0.0203652 1332.41 568.879 2.99979
1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
2 0 10 -nan 0 -nan 0 83.0067 0 -nan inf 0 -nan -nan 0 0 2.9998
3 0 10 -nan 0 -nan 0 83.0067 0 -nan inf 0 -nan -nan 0 0 2.9998
4 0 10 0.00729 2.5538 1 0 83.0067 0 -nan inf 0 0.00729 -nan 2.5538 0 2.9998
5 0 10 0.00665759 11.7917 0.818662 0 70.0453 0 0.444444 0.0365329 18.8618 0.00667898 0.006561 9.65338 2.13827 2.9998
6 0 10 0.00638665 22.4939 0.815954 0 70.2742 0 0.466667 0.0429813 14.5555 0.00632674 0.00665229 18.354 4.13991 2.9998
7 0 10 0.00729 43.88 0.766249 0 79.0159 0 -nan inf 0 0.00729 0.00729 33.623 10.257 2.9998
8 0 10 0.00570283 38.1716 0.843741 0.00541247 64.0808 0 0.473191 0.0297106 62.8654 0.00587318 0.00478297 32.207 5.96464 2.99445
9 0 10 0.0681002 22.2468 0.522023 0 100.794 0 0.47478 0.00677569 105.344 0.00729 0.134514 11.6134 10.6335 2.9998
10 0 10 0.07 35.2925 0.710625 0 147.019 0 0.520459 0.00528996 218.989 0.07 0.07 25.0797 10.2128 2.9998
11 0 10 0.0673227 71.2118 0.402214 0 208.538 0 0.469438 0.00522307 298.332 0.0674208 0.0672567 28.6424 42.5694 2.9998
12 0 10 0.0658728 98.6046 0.504676 0 231.46 0 0.473436 0.00437893 363.171 0.0657128 0.0660357 49.7633 48.8413 2.9998
13 0 10 0.0505865 109.757 0.562287 0 195.601 0 0.563892 0.00452017 256.173 0.0648083 0.0323172 61.7146 48.0419 2.9998
14 0 10 0.0483252 111.864 0.465936 0 166.982 0 0.482594 0.00387034 246.965 0.0646443 0.0340878 52.1215 59.7426 2.9998
15 0 10 0.0640207 130.072 0.537632 0.00341413 127.899 0 0.465284 0.00484625 201.879 0.0640222 0.064019 69.931 60.1412 2.99837
16 0 10 0.0727987 147.554 0.543958 0 129.114 0 0.463857 0.00333195 222.855 0.0640952 0.0831801 80.2631 67.2907 2.9998
17 1 10 0.0573701 133.968 0.457967 0 93.462 18.7417 0.444329 0.00297936 91.7493 0.0570569 0.0576347 61.3531 72.6152 2.9998
18 0 9 0.0353108 42.9729 0.544485 0 89.628 0 0.558425 0.0022067 107.722 0.034097 0.0367616 23.3981 19.5748 2.9998
19 0 9 0.0546795 49.8913 0.491106 0 89.0376 0 0.528889 0.00195922 123.746 0.0544294 0.0549209 24.5019 25.3894 2.9998
20 0 9 0.054725 30.1507 0.725127 0 76.0649 0 0.532724 0.00227875 78.5262 0.0537679 0.05725 21.8631 8.28761 2.9998
21 0 9 0.0508431 39.3246 0.700219 0 71.8274 0 0.613121 0.00191509 92.7753 0.0532156 0.0453014 27.5358 11.7888 2.9998
22 1 9 0.0352405 21.5183 0.475225 0 112.347 0.577793 0.305719 0.00152852 106.52 0.0370061 0.0336416 10.226 11.2923 2.9998
23 0 8 0.0386966 18.2358 0.511689 0 117.266 0 0.459753 0.00132243 142.771 0.0381688 0.0392496 9.33106 8.90474 2.9998
24 0 9 0.0398619 26.8396 0.657498 0 103.488 0 0.451199 0.00120035 122.884 0.0448616 0.0302642 17.647 9.19262 2.9998
25 0 9 0.0304041 34.8559 0.772345 0 99.5874 0 0.395971 0.0010858 143.703 0.0278013 0.0392344 26.9207 7.9351 2.9998
26 0 9 0.0420008 42.7108 0.796416 0 84.2162 0 0.463265 0.000966478 127.734 0.0418386 0.0426354 34.0156 8.69524 2.9998
27 0 9 0.0379002 57.565 0.800998 0 80.8622 0 0.481815 0.000876736 120.394 0.0405199 0.0273556 46.1095 11.4556 2.9998
28 0 9 0.0347957 67.9286 0.762261 0 98.3249 0 0.528826 0.00090798 141.178 0.034335 0.0362728 51.7794 16.1493 2.9998
29 0 10 0.0175731 80.8242 0.731754 0 96.9319 0 0.565682 0.000877716 99.187 0.0176388 0.0173936 59.1434 21.6808 2.9998
30 0 10 0.0338221 78.3279 0.684032 0 98.6561 0 0.481682 0.000831263 148.485 0.0346753 0.031975 53.5787 24.7491 2.9998
31 0 10 0.0488657 86.234 0.736771 0 122.98 0 0.51396 0.000807363 215.171 0.0525809 0.0384669 63.5347 22.6992 2.9998
32 0 10 0.0460043 84.5442 0.759134 0 143.371 0 0.498485 0.000706364 209.57 0.0452356 0.0484271 64.1804 20.3638 2.9998
33 0 10 0.0321646 93.1841 0.708009 0 154.887 0 0.505696 0.000594942 222.12 0.0337089 0.0284201 65.9752 27.2089 2.9998
34 0 10 0.0425871 104.455 0.696216 0 156.652 0 0.531947 0.000604066 248.553 0.0447138 0.0377132 72.7232 31.7317 2.9998
35 0 10 0.0300122 113.453 0.687102 0 161.651 0 0.521371 0.000496515 226.224 0.0305695 0.0287884 77.9535 35.4991 2.9998
36 0 10 0.0371455 139.324 0.743734 0 140.535 0 0.584831 0.000554658 209.46 0.0381646 0.0341881 103.62 35.704 2.9998
37 0 10 0.0309413 99.0945 0.685264 0 143.966 0 0.629431 0.000419486 175.885 0.0328378 0.0268122 67.9059 31.1886 2.9998
38 0 10 0.0345628 112.709 0.603418 0 130.591 0 0.60734 0.000466141 200.717 0.0358422 0.0326161 68.0108 44.6984 2.9998
39 1 10 0.0310948 88.6035 0.711295 0 104.815 13.472 0.569733 0.000360031 141.823 0.0305044 0.0325496 63.0232 25.5803 2.9998
40 0 9 0.0297416 71.0496 0.589602 0 103.038 0 0.582105 0.000338405 125.244 0.0280884 0.0321166 41.891 29.1586 2.9998
41 0 9 0.0365954 57.6531 0.59087 0 86.0684 0 0.618905 0.000339381 118.343 0.0334064 0.0412009 34.0655 23.5876 2.9998
42 0 9 0.0370871 63.164 0.608763 0 82.3105 0 0.555564 0.00027952 108.209 0.039231 0.0337513 38.4519 24.7121 2.9998
43 0 9 0.0287992 44.8542 0.521519 0 69.7681 0 0.605779 0.000273298 79.8054 0.0301538 0.0273228 23.3923 21.4619 2.9998
44 0 9 0.030323 40.5475 0.615819 0 66.2177 0 0.616205 0.000250803 85.8995 0.0284936 0.0332553 24.9699 15.5776 2.9998
45 0 9 0.0331519 37.7296 0.566166 0 71.1915 0 0.469293 0.000207143 85.1776 0.0342316 0.0317428 21.3612 16.3684 2.9998
46 0 10 0.0304749 38.5844 0.478269 0 69.3002 0 0.456516 0.000180075 91.4945 0.0297747 0.0311169 18.4537 20.1307 2.9998
47 0 10 0.0277286 36.7518 0.501959 0 64.7917 0 0.462622 0.000160011 78.5486 0.0268017 0.0286629 18.4479 18.3039 2.9998
48 0 10 0.0320539 33.0239 0.553806 0 63.4826 0 0.504119 0.000155943 83.5567 0.0301041 0.034474 18.2888 14.7351 2.9998
49 0 10 0.0370208 30.8607 0.445583 0 66.0452 0 0.49178 0.000154378 86.6337 0.0372587 0.0368296 13.751 17.1097 2.9998
50 0 10 0.0358107 33.3462 0.54347 0 58.4853 0 0.476948 0.000117163 72.2948 0.0367914 0.0346432 18.1226 15.2235 2.9998
51 0 10 0.0235206 31.5366 0.544472 0 60.9555 0 0.493896 0.000109717 71.5742 0.0260426 0.0205063 17.1708 14.3658 2.9998
52 0 10 0.0285997 28.9087 0.533098 0 71.1741 0 0.49678 0.00010782 85.0772 0.0314266 0.025372 15.4112 13.4975 2.9998
53 0 10 0.0378025 29.2489 0.547828 0 88.2397 0 0.541031 9.90721e-05 107.248 0.0363028 0.0396194 16.0234 13.2256 2.9998
54 0 10 0.0266019 35.1815 0.641802 0 69.3666 0 0.572395 8.56601e-05 70.1876 0.0295983 0.0212332 22.5796 12.6019 2.9998
55 0 10 0.0219238 37.3506 0.645264 0 67.3521 0 0.626393 8.55298e-05 63.0697 0.0257671 0.014933 24.101 13.2496 2.9998
56 0 10 0.018442 38.268 0.564824 0.000305754 51.8266 0 0.537191 0.00213411 43.4491 0.0160535 0.0215421 21.6147 16.6533 2.99976
57 0 10 0.0445182 35.1018 0.648006 0.0002249 53.938 0 0.492271 0.00405745 68.7977 0.0289685 0.0731447 22.7462 12.3556 2.99977
58 1 10 0.0324878 28.2066 0.735123 0 47.912 2.62999 0.695569 7.40973e-05 58.2018 0.0325062 0.0324368 20.7353 7.47128 2.9998
59 0 9 0.038519 25.0154 0.723608 0 45.606 0 0.596239 6.28857e-05 47.2523 0.0362725 0.0444004 18.1013 6.91405 2.9998
60 0 9 0.0329625 34.0503 0.666408 0.00169826 33.2994 0 0.629311 0.000282766 49.0522 0.0339572 0.0309753 22.6914 11.3589 2.99943
61 1 9 0.0323846 10.7166 0.642719 0 34.575 1.69683 0.616801 4.89879e-05 26.2034 0.0327688 0.0316933 6.88774 3.82883 2.9998
62 0 8 0.0422071 8.84981 0.559388 0 40.3309 0 0.647648 5.23015e-05 39.2732 0.0440989 0.0398052 4.95048 3.89933 2.9998
63 0 8 0.0458966 13.4048 0.718817 0 36.9077 0 0.569513 3.3692e-05 32.983 0.0485256 0.039176 9.63556 3.76919 2.9998
64 0 8 0.0378534 10.505 0.623277 0 44.6753 0 0.330783 2.55722e-05 51.364 0.0382982 0.0371176 6.5475 3.95746 2.9998
65 0 9 0.0289199 12.3631 0.630299 0 41.6409 0 0.308171 2.19754e-05 50.4809 0.0275251 0.0312979 7.79242 4.57064 2.9998
66 0 9 0.0352417 12.5945 0.612529 0 42.1195 0 0.316557 2.24465e-05 51.0021 0.0355892 0.0346923 7.71447 4.87999 2.9998
67 0 9 0.023335 13.7868 0.578661 0 71.0889 0 0.549949 2.30308e-05 70.2318 0.0243623 0.0219241 7.9779 5.80892 2.9998
68 0 10 0.0363557 16.4787 0.688422 0 72.4109 0 0.495118 1.44579e-05 94.8764 0.0371563 0.034587 11.3443 5.13442 2.9998
69 0 10 0.0183496 13.7215 0.728872 0 67.2026 0 0.499586 2.56047e-05 79.7826 0.0189964 0.0166108 10.0012 3.72028 2.9998
70 0 10 0.0259895 14.8928 0.655304 0 68.977 0 0.590752 2.81321e-05 52.5247 0.0278903 0.022376 9.75932 5.13348 2.9998
71 0 10 0.0349706 15.323 0.583735 0 61.3303 0 0.585455 2.63447e-05 56.3002 0.0350855 0.0348093 8.94455 6.37841 2.9998
72 0 10 0.0200688 18.6799 0.631949 0 58.8447 0 0.591109 2.17368e-05 42.7469 0.0206447 0.0190801 11.8048 6.87516 2.9998
73 0 10 0.0375107 20.484 0.642264 0 69.0007 0 0.549193 1.7245e-05 96.6362 0.0386267 0.0355072 13.1562 7.32789 2.9998
74 0 10 0.0292577 23.8671 0.620129 4.20964e-05 51.1704 0 0.66203 9.59593e-05 41.2861 0.0281778 0.0310207 14.8007 9.06642 2.99979
75 0 10 0.0187939 24.7109 0.656118 0 66.3282 0 0.625217 1.77667e-05 67.9648 0.0171458 0.0219384 16.2133 8.49762 2.9998
76 0 10 0.0161936 27.1129 0.635089 0 70.5618 0 0.635394 1.59762e-05 73.0266 0.0163667 0.0158925 17.2191 9.89381 2.9998
77 0 10 0.0401653 32.0601 0.753271 0 59.3872 0 0.632411 1.35338e-05 82.0222 0.0419109 0.034836 24.1499 7.91014 2.9998
78 0 10 0.0258455 24.8536 0.680972 0 105.426 0 0.626376 1.29958e-05 101.77 0.0308735 0.0151132 16.9246 7.92898 2.9998
79 0 10 0.0126519 32.044 0.753142 0 113.326 0 0.553568 1.02382e-05 130.268 0.0104338 0.0194191 24.1337 7.91033 2.9998
80 0 10 0.0105493 43.7484 0.676296 0 95.8828 0 0.540139 9.50272e-06 105.989 0.0128657 0.00570973 29.5869 14.1615 2.9998
-1 5 770 0.0393489 3692.84 0.628721 0.000121321 7172.55 37.1183 0.520977 0.00274313 8532.74 0.0385156 0.04076 2321.77 1371.07 2.99972
1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
2 0 10 -nan 0 -nan 0 83.5682 0 -nan inf 0 -nan -nan 0 0 2.9998
3 0 10 -nan 0 -nan 0 83.5682 0 0.555556 0.0323343 32.1378 -nan -nan 0 0 2.9998
4 0 10 0.00729 4.39935 1 0 83.5682 0 0.624653 0.0246266 38.3382 0.00729 -nan 4.39935 0 2.9998
5 0 10 0.00662732 6.72719 1 0 77.224 0 0.733333 0.0337654 22.81 0.00662732 -nan 6.72719 0 2.9998
6 0 10 0.00650363 6.77177 1 0 73.979 0 0.672081 0.026542 24.7315 0.00650363 -nan 6.77177 0 2.9998
7 0 10 0.00563242 21.5621 0.605348 0 60.535 0 0.455773 0.0406266 10.8989 0.00570906 0.00551488 13.0526 8.50955 2.9998
8 0 10 0.0108286 31.7644 0.685228 0.0131909 42.373 0 0.399451 0.054921 17.2387 0.0108286 0.0108286 21.7658 9.99855 2.50203
9 0 10 0.0873755 12.0576 0.444629 0 39.8372 0 0.512528 0.00616883 61.2148 0.0630867 0.106821 5.36116 6.69645 2.9998
10 0 10 0.0386844 13.4506 0.486481 0 34.1272 0 0.537226 0.0113998 16.5221 0.0484775 0.0294068 6.54348 6.90715 2.9998
11 2 10 0.0242109 8.43712 0.648662 0 31.8424 1.38156 0.571429 0.0194724 6.4083 0.0260751 0.0207692 5.47283 2.96428 2.9998
12 0 8 0.0521397 11.6765 0.161066 0 40.6787 0 0.578713 0.00640812 38.6387 0.0430731 0.0538804 1.88069 9.79583 2.9998
13 0 8 0.0456797 6.8288 0.359981 0 43.7497 0 0.573939 0.00549073 40.1242 0.0385601 0.0496841 2.45824 4.37056 2.9998
14 0 8 0.0545543 6.52863 0.412691 0 43.498 0 0.568115 0.00504921 38.1656 0.0542614 0.0547601 2.69431 3.83432 2.9998
15 0 8 0.0240734 6.96517 0.425489 0 39.6884 0 0.400873 0.00455638 37.6416 0.0251528 0.0232739 2.9636 4.00157 2.9998
16 0 8 0.0487718 8.24374 0.471721 0 43.0977 0 0.380404 0.00390882 39.0652 0.0487265 0.0488123 3.88875 4.355 2.9998
17 0 8 0.0311571 13.1814 0.665701 0 65.4005 0 0.403586 0.00452425 49.6158 0.0229952 0.0474103 8.77486 4.40652 2.9998
